,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
2995,2996.jpg,red bull drivethru.red bull energy drink.reenergize riding the office elevator.,1,can,Elevator,1
2996,2997.jpg,build up your style.reebok sports club.,1,woman,,1
2997,2998.jpg,absolut mandrin.absolut punch.a drink with nw music by little dragon.enjoy with absolut responsibility.,1,glove,couch,1
2998,2999.jpg,,1,design,spatter,1
2999,3000.jpg,reebok classic.,0,,,0
3000,3001.jpg,neu.,1,sign,bottle,1
3001,3002.jpg,skinnygirl.citrus orange margarita.,1,paper,,1
3002,3003.jpg,you dare to be you.,0,,,0
3003,3004.jpg,a firend you can ear.,1,tomato,hat,0
3004,3005.jpg,corporate estate.asset management.,0,,,1
3005,3006.jpg,book your classifieds ads in deccan herald english daily newspaper.,1,newspaper,bubble,1
3006,3007.jpg,woeldwide locations africa asia europe latin america middle east north ameria.introducing stonegrill restaurant and twenty6 lounge.two fresh adventures in understated elegance.were unveiling falls chicest makeoverfrom a modernrustic redesign to vibrant new menu concepts an handcrafted cocktailship and most of alldelectable.,0,,,1
3007,3008.jpg,miu miu.,0,,,0
3008,3009.jpg,its vegas...minus the seven hour drive.welcomechukcchansi,0,,,1
3009,3010.jpg,blackberry torch.,1,phone,,1
3010,3011.jpg,monterosa ski.nothing but flat.,0,,,1
3011,3012.jpg,new bestseller for summer.fifty shades of green.mt.hood naturally.less than an hour above portland.,0,,,0
3012,3013.jpg,dont drink an drive.absolut fatal.,1,bottle,car,1
3013,3014.jpg,rollsroyce motor cars launches thied showroom in india.,0,,,1
3014,3015.jpg,la carta e la strada.i bottoni sono le ruote.110 cv perfettamente attaccati al suolo. nuova audi a4 turbodiesel trazione integrale quattro.,0,,,1
3015,3016.jpg,rollsroyce liftfan.roll posts.driveshaftclutch.3bsm.,0,,,1
3016,3017.jpg,break out the frosty bottleboysand keep your tonics dry.gilbeys distilled london dry gin.,0,,,1
3017,3018.jpg,lionetme.3formenules veinotrope.traitement integral de la maladie veineuse et de ses complicationns.formule m formule f veinotrope poudre.laboratoires lobica46avenue des ternes paris.,1,person,,0
3018,3019.jpg,absolut pears.40 alc.vol.80 proof 1liter.imported.pear flavored vodka prodiced and bottled in ahussweden vs vinsprit ab publ.,0,,,1
3019,3020.jpg,tramways.maech 17 the boat race.london transport.,0,,,1
3020,3021.jpg,the best new affprdable small sedan in the worldmotor trend magazine may 1973 is the fox by audi.,0,,,1
3021,3022.jpg,,0,,,0
3022,3023.jpg,dont igore everyday risks at work.safety starts now. wshcouncil. minsiru of manpower.safety starts with me.call the ministry of manpower hotline 6317 1111 to report unsafe work practices.,0,,,0
3023,3024.jpg,do you swear on your childs life to test youe smike alarm this weekend,0,,,-1
3024,3025.jpg,think before you put your foot down.,1,road,,1
3025,3026.jpg,burning the red light results in 15 victims a day.in town car accidents dont just happen to cars.,1,person,metal,1
3026,3027.jpg,textinh while drivinglike your thumbs launching a grenadeat oncoming traffic.thures a reason its illegal yo text while driving in minnesota.,0,,,0
3027,3028.jpg,if you dont want to be the one everybody is staring atthen wear a helmrt for more road sfety tips call73856496504 in asociation weith govt.of india.,0,,,0
3028,3029.jpg,sumsung safetytruck.backgroud in argent almost one person dies per hour in traffic accidents80 of these accident happen in roads. mainly in overtaking attempts in a cpuntry with hundreds of onelane roads.samsung saw a way to make a differenve incorporating technology in their tucks.nidea.safetytruck;a revolutionary turck with a builtin front camerawirelessly connected to 4 rear outdoor monitors.the screen shows the road in front of the turck .so that drivers can see whats going on ahead.in order to overtake it in the safest possible moment.safety truck is also prepared to work at nightin night vision mode.an idea that instead of changing peoples lives.saves them.,0,,,1
3029,3030.jpg,a little security in an insecure world. the chevy blazer hais standard fourwheel antilock disc brazkes and the otional.autotrac 4wd system.all to help reduce slippage and increase control.chevroletthe most dependable.longestlasting truks on the road.blazer like a rock.,1,bath,Cars,1
3030,3031.jpg,its his own hands that make the sharpest cuts.children who are regularly beaten up often turn aggresive.800988 child protection centre cda .gov.ae.,1,Boy,cut,1
3031,3032.jpg,the tractor is not the place for quality time.spending time together on a tractor is extremely dangerous.every year children are needlessly injured or killed because adilts allow them on or near tracetors.give children.the quality time and safety they and safety they deserve.a tractors work is not childs play.keep kids awsy from tractors.,1,Father,,1
3032,3033.jpg,was that txt worth it dont text and drive.brake.,1,Face,Emoticon,1
3033,3034.jpg,when was the last time you practised your 30km freestyle coastguard out here were your only hope.,1,pool,ocean,1
3034,3035.jpg,deutshe verkehrs wacht.,1,Ribbon,belt,1
3035,3036.jpg,some things are worth waiting for.stop for trains and trams.goverment of south australia.,1,train,children,1
3036,3037.jpg,,0,,,-1
3037,3038.jpg,niels van dokku lekker.eerst brug open langlevesocialmedia reply retweet.elize de craaf sta ik weer vast op de a1boooringlike comment share .verveel je geen ongeluk ook in de file geen social media achter het stuur.,1,text,Cars,1
3038,3039.jpg,if you drink dont drive.enjoy these national holydays and live to tell it.lider.,0,,,-1
3039,3040.jpg,whats the price of a boottle of wine dont drink and drive.,1,car,glass,1
3040,3041.jpg,can you stop speed and stopping distance.iowa state safety council.,0,,,-1
3041,3042.jpg,if youweat your last words to be the same as winston churchills simply text.im so bored with all while you drive.,0,,,-1
3042,3043.jpg,dont textdriv.touch a new world.,1,car,phone,1
3043,3044.jpg,drinl and drive also kills those who didnt drink.new ad.,0,,,1
3044,3045.jpg,hoverboard prop replica.movie accurate.nglidesover most surfacesdose not work on water.,0,,,1
3045,3046.jpg,the view is absoluy.absolut vodka.,0,,,1
3046,3047.jpg,wheres baby look before you lock.act fast save a life.,0,,,1
3047,3048.jpg,home theaters samsung.are you ready,1,char,trumpet,1
3048,3049.jpg,,1,t-shirt,milk,1
3049,3050.jpg,fast. vivid. slim.nwhat your smart lifensamsung.ngalaxys.,1,phone,,1
3050,3051.jpg,summer jobs for thachers.nvisual art.nscience.ndance.nphysical.neducation.nbell,0,,,0
3051,3052.jpg,is this the nextnsamsung is expected to release a flexible and foldable phone.,1,Phone,bent,1
3052,3053.jpg,,1,Hand,Octopus,1
3053,3054.jpg,,1,person,ship,1
3054,3055.jpg,sbarro.nautomobiles,0,,,1
3055,3056.jpg,owned by one. free to say anything.nfacts and opinions. best kept apart.,1,Text,,1
3056,3057.jpg,bu kadar kolay degilnfarmaskop saglik lietisimi yaraticlick odallert 2008.,0,,,1
3057,3058.jpg,inspried by taste.,1,Knife,Biscuits,0
3058,3059.jpg,one more thing for mento rule.,0,,,1
3059,3060.jpg,every car has its moment.nthis one has thousands per second.nthe new bmm 3 series.nthe ultimate driving experence.,0,,,1
3060,3061.jpg,never doubt yourself so much more than you think.,0,,,1
3061,3062.jpg,joy was born for the left lane.njoy is the allnew bmw 5 series.nbmw efficientdynamics.,0,,,1
3062,3063.jpg,does my lum ebook lig in this ad,1,Person,Quotes,1
3063,3064.jpg,sephora,1,Lung,Blood,0
3064,3065.jpg,bmw r 1200 rt. make the world go round.,1,globe,earth,1
3065,3066.jpg,reebook your move.nrun to the fun best hexride.,0,,,1
3066,3067.jpg,amp energy crisis.nenter for a chance to win 1 of 4 50 gas gards,1,can,,1
3067,3068.jpg,carbartt.,0,,,0
3068,3069.jpg,sirmrns,0,,,0
3069,3070.jpg,contril at your finger tips.n3sb commanding and signalling.,0,,,0
3070,3071.jpg,,1,Woman,,1
3071,3072.jpg,sensational discoskate.ncolorful sueeoe boots.nblue persuasion.rust revelationndisconboot from boerhamernfull soft leather lining.ndiscowheels discostops,0,,,1
3072,3073.jpg,u.s. professional figure skationg championsthips,0,,,1
3073,3074.jpg,avalungntime is life.,0,,,1
3074,3075.jpg,k2 pinnacle 130.not just anthor pretty boot,0,,,1
3075,3076.jpg,let it snowncome jion tinker outdoor recreation for the winter 2013 ski snowboard and snowshoeing trip series in durango co.,1,loop,,1
3076,3077.jpg,mall of the emirates shopping is just beginning,1,purses,,1
3077,3078.jpg,stickman ski racer,0,,,1
3078,3079.jpg,,1,paper,snow,1
3079,3080.jpg,any sound you can imagine.nhb,1,pasture,snow,1
3080,3081.jpg,skignz your signs in the sky.nskignz toile etmater point.nclast2015 skignz,0,,,0
3081,3082.jpg,absolut vodka.nabsolut vodka.nimported.,0,,,0
3082,3083.jpg,you oc what you have to do to save a life or a bddy.when you go in. we go in with you.,1,building,chest,0
3083,3084.jpg,thr fires searching for oxygen you re searching for civilians and reaying you ger the there first.,1,fire,fireman,0
3084,3085.jpg,you cant run into burning buildings if youre always thinking about getting hurt.nwhen you gi in. we go in with you.,1,FIRE,fireman,0
3085,3086.jpg,pop satrs,1,kid,banana,1
3086,3087.jpg,414 caballos que relinchan al acelerar. bmw 2013 m3 coupe 4.0 v 8.nmotosport,1,horses,thrown,1
3087,3088.jpg,manufactured.superstars.nfriday june 12 th 2015.nskybear.n257 franklin st buffalo ny,0,,,1
3088,3089.jpg,psdtex x6,1,arch,image,1
3089,3090.jpg,can your business afford.na workplace accidentnbesm rt.ie.,1,incision,,0
3090,3091.jpg,where good living meets good eating.nstarts with fresh simple ingredients.ntwo full servings of vegetables.with extra virgin olive oil.,1,Pasta,cityscape,1
3091,3092.jpg,the world is calling,0,,,1
3092,3093.jpg,supper bowl san francisco bay area 02.07.2016,0,,,0
3093,3094.jpg,im chic. im fabulous i deink.themixo fasummer.nlimeabsolutlemonade.nabsolut.,1,fruit,,1
3094,3095.jpg,its your decision kill yourself or kill the smoke.nstop smohsnchange your life.,1,man,jar,1
3095,3096.jpg,smoking kills so wy bother starting,1,cigarettes,bullets,1
3096,3097.jpg,how long can you live,0,,,-1
3097,3098.jpg,smoking kills.nisseued in public interest by aliyana.,1,bullets,cigarette,1
3098,3099.jpg,,1,smoke,,1
3099,3100.jpg,,1,cigarettes,sticks,0
3100,3101.jpg,stop burning your lifenstop smoking,1,cigarettes,towers,1
3101,3102.jpg,,0,,,-1
3102,3103.jpg,,0,,,0
3103,3104.jpg,,1,murderer,smoke,1
3104,3105.jpg,,1,cigarette,bullets,1
3105,3106.jpg,nownthe new audi r8 gt.,1,letters,logo,1
3106,3107.jpg,,1,smoke, knife,0
3107,3108.jpg,,1,fire,person,0
3108,3109.jpg,smoking can affect your sex life,0,,,-1
3109,3110.jpg,53000 nonsmokers die every year from secondhand smoke.,1,reaper,smoke,0
3110,3111.jpg,youre not you when youre hungry.,1, grumpy,,1
3111,3112.jpg,youre not you when youre hungry.and you become an angry monster who turans people to stone and has sreepy hair snakes.,1,snakes,body,0
3112,3113.jpg,the perfect drive.,1,golf,antenna,0
3113,3114.jpg,extra hungrysnigckers,1,caramel,,1
3114,3115.jpg,wind machine openrators get lpppy when theyre hungry,1,skin,blow,1
3115,3116.jpg,express yourself,1,human,,1
3116,3117.jpg,cheers.npop.,1,face,,1
3117,3118.jpg,wave rave,0,,,0
3118,3119.jpg,bic.npowerful actisive bar. very actisive,1,skin,scales,1
3119,3120.jpg,sims,0,,,1
3120,3121.jpg,volcom.nunicom stone,0,,,1
3121,3122.jpg,absolut chile.,1,bottle,peppers,0
3122,3123.jpg,talk with your feetn...play with your heart,0,,,1
3123,3124.jpg,fascination,0,,,0
3124,3125.jpg,adizeronwith messi,1,person,words,1
3125,3126.jpg,soriry.nsoccerhads only.,1,ball,,1
3126,3127.jpg,download now,0,,,1
3127,3128.jpg,was born without bones below the knee.nsut this is the boadtihave been given.nthis is my weapon.nthis is how i have broken the world recoro 49 times.nthis is how i fight.,0,,,1
3128,3129.jpg,perfection for all. stablitity for all.nsony,1,city,camera,1
3129,3130.jpg,personally sony.nsybershot,1,paint,head,1
3130,3131.jpg,hd at its best...nsonyn40 bravia ex400 series hdtv,1,screen,leaf,1
3131,3132.jpg,the wizard of adhs...nnew 1966 fairlane concertiblenford,0,,,1
3132,3133.jpg,smart phone.nsmart play.nsony ericsson,1,wall,hole,1
3133,3134.jpg,keep on walking. az 33 hodin hudby na jedno nabitie baterie,1,headphones,,1
3134,3135.jpg,become one fastakin,0,,,1
3135,3136.jpg,splash out oneine.nspeedo.,0,,,1
3136,3137.jpg,endless opportunities the horizons the limit.nwhos helping younbny mellon,1,logo,surfboard,1
3137,3138.jpg,,1,underwear,skin,1
3138,3139.jpg,wahtwhere you expectings hercules or somethings listen ive got two worlds for strongs muscles.nskim milk.nwere talking highquality proein for your muscles without the fat. and man there aint nothing uslier tahn an overweisight lightweight.nmilknwheres your mustcher,0,,,1
3139,3140.jpg,absolut chicago.,1,bottle,letter,1
3140,3141.jpg,tonight.nsocoer storis.n3s eye,1,ball,deflation,0
3141,3142.jpg,monaco 8 aout 1937,0,,,1
3142,3143.jpg,,0,,,0
3143,3144.jpg,an epoc december on sky spoets,0,,,1
3144,3145.jpg,get a plice of this sports pack free preview september 2830,1,person,legs,1
3145,3146.jpg,like sports,1,hammer,words,1
3146,3147.jpg,assemble your boot,0,,,1
3147,3148.jpg,be prepard.nwellnewwnfitness quipment,0,,,1
3148,3149.jpg,adidasin getclere 75. yil armagann. 7.5 milyonlunk indirim.,1,logo,Star,1
3149,3150.jpg,time for sport.nshuterstack,0,,,0
3150,3151.jpg,nb corre con el corazon.,0,,,1
3151,3152.jpg,,0,,,1
3152,3153.jpg,unico running without sponsorship hrs its aovrntrges.nat least you get to choose your own tennis shoes.,0,,,0
3153,3154.jpg,milk.nwheres your mustacher,0,,,1
3154,3155.jpg,in an ansolut world.,0,,,1
3155,3156.jpg,lam the bullet the chamber.njust doit.,0,,,1
3156,3157.jpg,lets view solmo chipmuk till our eyes pop.nhic evo view 4g.nits labet.so we thought you should be able to write on it.nlets like this sad potato until hes happy.,0,,,1
3157,3158.jpg,physics atinersity of freshology.nspritenunversity of freshology,1,soda,,1
3158,3159.jpg,sprite.nrefresque suas indias suas indiad,1,soda,shower,1
